SAN,SMF,Sat,20:10:00,21:56:00,480
RDU,SAT,Sun,15:03:00,18:42:00,1222
RIC,ONT,Tue,16:46:00,22:49:00,2253
SEA,PIT,Tue,13:28:00,19:17:00,2120
MSY,HNL,Mon,11:48:00,22:54:00,4199
PHX,ADW,Tue,21:03:00,02:36:00,1984
SAV,IAH,Tue,21:23:00,23:59:00,849
PHL,PIT,Wed,10:32:00,11:43:00,267
FLL,RDU,Fri,19:03:00,21:15:00,682
JFK,BUF,Sun,13:23:00,14:34:00,300
JFK,STL,Thu,17:16:00,19:57:00,890
MCO,LGA,Fri,18:55:00,21:51:00,951
AUS,BUF,Mon,09:36:00,13:32:00,1365
JAX,ANC,Mon,15:51:00,01:39:00,3681
CLE,ORD,Thu,13:03:00,14:20:00,314
JFK,STL,Thu,17:08:00,19:51:00,890
ATL,SNA,Fri,07:40:00,12:56:00,1915
IAD,PIT,Fri,19:52:00,20:53:00,182
IND,SAT,Sun,07:13:00,10:11:00,985
FLL,RDU,Sat,19:04:00,21:26:00,682
MCO,LGA,Wed,18:47:00,22:07:00,951
LAX,SMF,Fri,16:34:00,18:13:00,373
PDX,DEN,Sat,11:30:00,14:33:00,989
SAN,PWM,Sun,09:43:00,16:53:00,2618
TUL,ANC,Sat,14:13:00,21:55:00,2888
DEN,MEM,Sun,15:11:00,17:47:00,871
JAX,ANC,Sun,15:54:00,01:43:00,3681
FLL,RDU,Wed,18:56:00,21:18:00,682
SFO,MSP,Thu,08:34:00,12:58:00,1585
PWM,BUF,Sun,10:35:00,12:00:00,426
PHL,RDU,Tue,18:25:00,19:53:00,337
FLL,RDU,Tue,18:58:00,21:16:00,682
CMH,FLL,Thu,14:56:00,17:55:00,975
SAN,SMF,Fri,20:11:00,21:49:00,480
PHL,PIT,Tue,11:41:00,12:43:00,267
IND,SAT,Wed,07:19:00,10:19:00,985
PWM,MIA,Thu,09:07:00,12:55:00,1355
CLT,ADW,Fri,18:58:00,20:13:00,335
IAD,PIT,Fri,20:01:00,21:28:00,182
JAX,ANC,Sat,15:59:00,01:48:00,3681
MSP,IAD,Mon,15:42:00,18:33:00,906
JFK,DCA,Sat,16:58:00,17:55:00,212
ANC,SFO,Sat,11:32:00,17:01:00,2016
IND,SAT,Mon,07:19:00,10:13:00,985
MCO,LGA,Tue,18:52:00,21:46:00,951
PHX,ADW,Wed,21:08:00,02:34:00,1984
AUS,MCI,Thu,12:53:00,14:57:00,650
PDX,DEN,Fri,13:44:00,16:52:00,989
FLL,RDU,Fri,18:57:00,21:08:00,682
ORD,MSY,Tue,13:39:00,16:12:00,838
ATL,SNA,Wed,07:48:00,13:11:00,1915
ADW,SEA,Thu,06:19:00,12:43:00,2332
RIC,SAV,Thu,23:24:00,01:03:00,431
BNA,DEN,Fri,18:20:00,21:19:00,1011
FAI,IAH,Mon,17:07:00,01:58:00,3277
JFK,IND,Wed,09:38:00,11:45:00,663
FLL,RDU,Wed,19:10:00,21:19:00,682
PHL,RDU,Thu,18:22:00,19:43:00,337
MEM,PWM,Thu,21:35:00,01:26:00,1203
LAX,SFB,Mon,14:36:00,20:40:00,2210
PHL,RDU,Fri,18:22:00,19:39:00,337
SAV,LAX,Fri,20:11:00,02:13:00,2147
JFK,SYR,Sun,13:00:00,14:12:00,208
JAX,MEM,Sun,15:57:00,18:15:00,574
PHL,RDU,Tue,18:20:00,19:43:00,337
JFK,BUF,Wed,13:25:00,14:41:00,300
TPA,BWI,Sat,18:35:00,21:11:00,844
SAT,STL,Sun,09:22:00,11:48:00,786
IAH,DFW,Fri,17:03:00,18:01:00,224
SAN,SMF,Sun,19:53:00,21:32:00,480
PHL,RDU,Wed,18:20:00,19:46:00,337
SAT,EWR,Thu,19:56:00,00:23:00,1567
MKE,CVG,Wed,07:26:00,08:43:00,317
PVD,ORD,Sat,21:35:00,00:18:00,847
BNA,DEN,Fri,18:13:00,21:17:00,1011
SFB,SAN,Sat,16:31:00,22:22:00,2142
SFO,MSP,Mon,08:29:00,13:03:00,1585
MEM,PIT,Mon,15:36:00,17:35:00,651
PHL,PIT,Thu,10:34:00,11:39:00,267
DCA,IAH,Sat,10:24:00,13:56:00,1206
SAT,EWR,Thu,19:46:00,00:07:00,1567
IAD,PIT,Thu,20:03:00,21:04:00,182
LAX,SMF,Fri,16:38:00,18:00:00,373
MIA,MSP,Wed,07:50:00,12:00:00,1502
PDX,DEN,Mon,11:34:00,14:27:00,989
SAN,SMF,Tue,19:51:00,21:33:00,480
FLL,RDU,Sat,18:56:00,21:07:00,682
PHX,ADW,Wed,21:10:00,02:38:00,1984
ATL,SNA,Fri,07:48:00,13:04:00,1915
CVG,ONT,Tue,08:43:00,13:52:00,1850
ADW,STL,Wed,10:55:00,13:15:00,726
DTW,PBI,Thu,14:03:00,17:19:00,1089
IND,SAT,Sun,07:37:00,10:35:00,985
MKE,MDW,Mon,20:55:00,21:40:00,80
PWM,AUS,Tue,20:56:00,01:52:00,1761
PDX,LAX,Wed,16:25:00,18:57:00,834
SLC,MEM,Thu,19:12:00,22:46:00,1259
RDU,CLT,Fri,15:20:00,16:20:00,129
PHL,ORD,Fri,21:36:00,23:56:00,676
FLL,RDU,Sat,18:59:00,21:10:00,682
MDW,TPA,Sat,11:24:00,14:21:00,998
CVG,ONT,Tue,08:45:00,13:56:00,1850
SAN,SMF,Wed,19:48:00,21:27:00,480
BWI,ORD,Wed,21:47:00,23:48:00,620
BNA,STL,Mon,08:13:00,09:24:00,271
HNL,RIC,Mon,13:30:00,02:14:00,4838
FAI,SMF,Tue,06:25:00,12:14:00,2092
JFK,STL,Wed,17:10:00,19:49:00,890
AUS,BUF,Sun,09:33:00,13:34:00,1365
DTW,CMH,Mon,08:35:00,09:40:00,154
SAV,MSY,Tue,12:40:00,14:38:00,555
JFK,BUF,Tue,13:20:00,14:35:00,300
HNL,RIC,Thu,13:25:00,01:56:00,4838
JAX,TUL,Sat,07:29:00,10:12:00,908
TUL,PWM,Sun,16:47:00,21:13:00,1443
SAN,SMF,Thu,19:48:00,21:28:00,480
MDW,PWM,Sun,11:22:00,14:05:00,893
MEM,PIT,Fri,15:41:00,17:52:00,651
PDX,DEN,Sun,13:38:00,16:41:00,989
DEN,MEM,Fri,15:09:00,18:08:00,871
RDU,SAT,Mon,15:13:00,18:41:00,1222
SAV,IAH,Sun,21:06:00,23:37:00,849
CVG,ONT,Wed,08:40:00,13:50:00,1850
PVD,ORD,Wed,21:39:00,00:21:00,847
PBI,SLC,Sat,12:39:00,18:28:00,2059
FAI,IAH,Mon,17:05:00,01:52:00,3277
ONT,PHL,Tue,09:14:00,15:40:00,2351
SFB,SAN,Sat,16:29:00,22:17:00,2142
DTW,CMH,Mon,08:38:00,09:28:00,154
CMH,FLL,Thu,14:59:00,17:52:00,975
SAV,MCO,Tue,15:33:00,17:01:00,255
LAX,FAI,Wed,10:58:00,17:35:00,2463
IAD,PIT,Wed,20:20:00,21:22:00,182
SMF,CLT,Sun,13:22:00,19:30:00,2239
PDX,LAX,Mon,16:36:00,19:12:00,834
IAD,PIT,Thu,19:59:00,20:59:00,182
FLL,LGA,Fri,17:49:00,21:04:00,1078
BUF,MKE,Sun,20:29:00,22:18:00,463
MEM,PIT,Wed,15:36:00,17:40:00,651
TUL,BOS,Thu,19:33:00,23:40:00,1391
MCO,LGA,Sat,18:41:00,21:41:00,951
BUF,MKE,Sun,20:28:00,22:04:00,463
STL,SJC,Tue,13:41:00,18:28:00,1711
BNA,DEN,Tue,18:14:00,21:27:00,1011
DEN,MEM,Wed,15:10:00,17:45:00,871
JAX,SJC,Mon,11:09:00,17:28:00,2337
LGA,SLC,Tue,07:57:00,13:22:00,1978
TPA,BWI,Tue,18:59:00,21:32:00,844
MCO,LGA,Tue,18:46:00,21:33:00,951
MEM,PIT,Thu,15:41:00,17:52:00,651
SAV,IAH,Wed,21:38:00,00:27:00,849
MEM,PIT,Wed,15:43:00,17:47:00,651
STL,SJC,Tue,13:37:00,18:28:00,1711
SAT,STL,Wed,09:22:00,11:51:00,786
BUF,MKE,Sun,20:24:00,22:02:00,463
TPA,CLT,Wed,09:02:00,10:49:00,508
DCA,IAH,Sat,10:11:00,13:37:00,1206
MSP,PHX,Mon,17:29:00,21:19:00,1274
SNA,JFK,Thu,08:58:00,15:42:00,2449
SJC,ATL,Sun,08:59:00,14:49:00,2111
PBI,IAD,Sun,09:45:00,12:23:00,861
JFK,BUF,Wed,13:22:00,14:43:00,300
PBI,DCA,Sat,11:02:00,13:37:00,859
SAV,LAX,Tue,20:40:00,02:31:00,2147
JFK,IND,Wed,09:43:00,12:01:00,663
BWI,BOS,Fri,20:23:00,21:47:00,369
SFO,MSP,Mon,08:31:00,13:00:00,1585
SAV,IAH,Tue,21:08:00,23:50:00,849
IND,SAT,Wed,07:21:00,10:27:00,985
SAT,EWR,Sun,19:44:00,00:14:00,1567
SAV,MCO,Tue,15:34:00,16:38:00,255
SEA,CMH,Sun,22:05:00,03:43:00,2011
FAI,SMF,Tue,06:20:00,12:02:00,2092
HNL,RIC,Tue,13:28:00,02:01:00,4838
SAV,LAX,Wed,20:20:00,02:16:00,2147
BNA,SAT,Fri,15:34:00,18:13:00,821
MSP,FLL,Tue,18:30:00,22:48:00,1489
HNL,RIC,Wed,13:24:00,01:59:00,4838
IAD,PIT,Sun,19:52:00,20:53:00,182
JFK,STL,Mon,17:19:00,20:02:00,890
TPA,CLT,Tue,09:03:00,10:49:00,508
SLC,ADW,Thu,16:55:00,22:08:00,1857
SFO,MSP,Fri,10:35:00,15:06:00,1585
CVG,ONT,Sat,09:08:00,14:15:00,1850
IAD,TUL,Mon,13:45:00,16:52:00,1025
SFO,MSP,Sun,08:25:00,13:01:00,1585
MEM,PWM,Tue,21:34:00,01:08:00,1203
PHL,PIT,Fri,10:38:00,11:50:00,267
MEM,PIT,Sun,15:41:00,17:45:00,651
CLT,AUS,Mon,06:15:00,09:20:00,1030
SLC,LGA,Mon,21:00:00,02:23:00,1978
JFK,BUF,Fri,13:19:00,14:36:00,300
IND,SAT,Sun,07:19:00,10:11:00,985
CLT,ADW,Tue,18:50:00,20:09:00,335
SLC,ADW,Thu,16:50:00,21:54:00,1857
LGA,BWI,Mon,17:52:00,18:49:00,184
MCO,SAV,Tue,11:08:00,12:27:00,255
SLC,ADW,Tue,16:41:00,21:44:00,1857
BNA,SNA,Wed,06:55:00,11:49:00,1768
JAX,ANC,Fri,15:54:00,01:38:00,3681
TPA,BWI,Sat,18:28:00,21:03:00,844
FAI,DCA,Mon,20:11:00,05:06:00,3277
SLC,ADW,Tue,16:47:00,21:51:00,1857
JFK,MDW,Wed,10:44:00,13:07:00,729
BNA,DEN,Thu,18:17:00,21:19:00,1011
SAT,STL,Sun,09:20:00,11:53:00,786
LAX,SFB,Mon,14:32:00,20:34:00,2210
BNA,MEM,Tue,21:27:00,22:24:00,199
PVD,ORD,Wed,21:42:00,00:21:00,847
PHX,ADW,Sun,21:10:00,02:42:00,1984
SLC,ADW,Fri,16:50:00,21:54:00,1857
CLT,ADW,Sun,19:09:00,20:26:00,335
MCO,LGA,Mon,18:48:00,22:01:00,951
SAN,SMF,Wed,19:55:00,21:38:00,480
AUS,BUF,Thu,09:35:00,13:27:00,1365
AUS,BUF,Sun,09:33:00,13:32:00,1365
RDU,SAT,Sun,15:31:00,19:05:00,1222
SAN,SMF,Fri,19:52:00,21:30:00,480
JAX,MEM,Sun,17:02:00,19:06:00,574
RIC,RSW,Sun,17:38:00,20:11:00,801
ANC,SFO,Sun,11:43:00,17:34:00,2016
SAV,IAH,Fri,21:06:00,23:41:00,849
IND,SAT,Thu,07:43:00,10:41:00,985
TPA,CLT,Sun,09:14:00,11:00:00,508
HNL,RIC,Mon,13:22:00,01:53:00,4838
TUL,PWM,Fri,16:44:00,21:04:00,1443
BWI,ORD,Wed,21:43:00,23:51:00,620
SFO,MSP,Fri,08:27:00,12:58:00,1585
IAH,PHL,Sun,21:54:00,01:44:00,1323
FAI,SMF,Tue,06:17:00,11:59:00,2092
BNA,SNA,Wed,06:54:00,11:55:00,1768
MEM,PIT,Thu,15:47:00,17:56:00,651
MEM,PWM,Fri,21:37:00,01:02:00,1203
FLL,SJC,Sat,08:19:00,15:09:00,2553
PBI,DCA,Sat,11:04:00,13:34:00,859
TUL,PWM,Sun,16:46:00,20:51:00,1443
MSY,HNL,Mon,11:45:00,22:47:00,4199
PHX,ADW,Wed,21:06:00,02:32:00,1984
IAD,PIT,Sun,20:18:00,21:11:00,182
PDX,SFB,Tue,21:14:00,04:05:00,2519
SAV,MSY,Sat,12:36:00,14:37:00,555
PWM,MIA,Wed,09:00:00,12:54:00,1355
BNA,DEN,Fri,18:10:00,21:12:00,1011
SFO,MSP,Sat,08:26:00,13:01:00,1585
MCO,LGA,Sun,18:45:00,21:38:00,951
MSP,PHX,Mon,17:29:00,21:05:00,1274
TPA,CLT,Tue,09:10:00,10:51:00,508
CLT,ADW,Tue,18:50:00,20:16:00,335
SFO,PBI,Wed,07:47:00,14:43:00,2563
DTW,BWI,Mon,14:14:00,15:46:00,408
TPA,CLT,Thu,09:23:00,11:10:00,508
SAT,STL,Thu,09:21:00,11:46:00,786
TUL,PWM,Fri,16:52:00,21:05:00,1443
PWM,MIA,Mon,09:08:00,13:01:00,1355
CMH,PHL,Fri,07:08:00,08:55:00,405
TUL,BOS,Sun,19:26:00,23:20:00,1391
JFK,BUF,Tue,13:21:00,14:42:00,300
TPA,BWI,Tue,18:27:00,21:08:00,844
SNA,SDF,Sat,13:26:00,18:32:00,1815
JAX,ANC,Tue,15:47:00,01:33:00,3681
RIC,RSW,Thu,17:37:00,20:05:00,801
MCO,SAV,Fri,11:09:00,12:23:00,255
SFO,PBI,Tue,07:57:00,14:52:00,2563
TPA,CLT,Tue,09:05:00,10:50:00,508
SNA,MSY,Fri,13:35:00,18:15:00,1636
MCO,LGA,Tue,18:46:00,21:45:00,951
PBI,LAX,Sat,08:03:00,14:20:00,2326
RIC,RSW,Sun,17:36:00,20:05:00,801
SFO,MSP,Tue,08:23:00,12:59:00,1585
SAV,IAH,Tue,22:21:00,01:04:00,849
MDW,SAN,Thu,17:37:00,22:32:00,1725
HNL,RIC,Mon,13:27:00,02:04:00,4838
JAX,ANC,Mon,15:49:00,01:36:00,3681
ANC,SAT,Mon,21:51:00,06:22:00,3189
PHL,RDU,Tue,18:27:00,19:43:00,337
DEN,MEM,Wed,15:05:00,17:49:00,871
AUS,BUF,Thu,09:41:00,13:35:00,1365
SLC,ADW,Fri,16:39:00,21:58:00,1857
TPA,CLT,Wed,09:08:00,10:56:00,508
OAK,MCO,Mon,16:55:00,23:28:00,2434
SMF,PIT,Wed,14:13:00,20:10:00,2185
ADW,SEA,Thu,06:22:00,12:44:00,2332
SAV,LAX,Thu,20:16:00,02:06:00,2147
SEA,CMH,Sun,20:06:00,01:41:00,2011
TUL,PWM,Wed,16:44:00,20:47:00,1443
AUS,FLL,Mon,22:02:00,01:13:00,1103
SAT,STL,Wed,09:20:00,11:48:00,786
TPA,BWI,Wed,18:32:00,21:11:00,844
ANC,SAT,Mon,21:55:00,06:25:00,3189
MCO,LGA,Fri,18:43:00,21:39:00,951
SFO,MSP,Wed,08:26:00,12:51:00,1585
SLC,ADW,Wed,16:40:00,21:44:00,1857
PHL,SNA,Thu,21:48:00,04:19:00,2375
IAD,PIT,Sun,20:03:00,21:20:00,182
PDX,DEN,Sun,11:35:00,14:29:00,989
TPA,BWI,Mon,18:30:00,21:09:00,844
FAI,SMF,Tue,06:20:00,12:04:00,2092
MEM,PIT,Wed,15:39:00,17:50:00,651
CLT,ADW,Wed,18:59:00,20:21:00,335
FAI,IAH,Mon,17:09:00,01:57:00,3277
AUS,BUF,Fri,09:36:00,13:35:00,1365
HNL,RIC,Tue,13:20:00,02:04:00,4838
AUS,BUF,Sun,09:38:00,13:39:00,1365
PWM,MIA,Wed,09:08:00,12:57:00,1355
RNO,SLC,Thu,13:07:00,14:42:00,420
PBI,LAX,Sat,07:58:00,14:13:00,2326
DEN,MEM,Tue,15:01:00,17:38:00,871
PVD,ORD,Sun,21:35:00,00:09:00,847
STL,SFO,Sat,15:24:00,20:10:00,1731
RDU,SAT,Wed,15:12:00,18:40:00,1222
TUL,PWM,Wed,16:47:00,20:59:00,1443
TUL,BOS,Mon,19:32:00,23:33:00,1391
SAV,MSY,Thu,13:07:00,14:57:00,555
SLC,EWR,Thu,14:55:00,20:20:00,1964
BNA,DEN,Thu,18:18:00,21:25:00,1011
SLC,ADW,Fri,16:46:00,21:51:00,1857
SNA,SDF,Sat,13:31:00,18:30:00,1815
JAX,ANC,Tue,15:51:00,01:42:00,3681
DEN,MEM,Wed,15:05:00,17:57:00,871
TPA,BWI,Wed,19:01:00,21:32:00,844
SAV,LAX,Thu,20:19:00,02:12:00,2147
TPA,CLT,Sat,09:10:00,10:57:00,508
MEM,PIT,Sun,15:36:00,17:52:00,651
MEM,PWM,Sun,21:37:00,01:10:00,1203
IAD,TUL,Mon,13:27:00,16:27:00,1025
ANC,SAT,Mon,21:53:00,06:24:00,3189
FLL,RDU,Mon,19:05:00,21:36:00,682
SAN,SFO,Tue,12:37:00,14:19:00,446
ONT,OAK,Wed,19:05:00,20:26:00,361
PHX,ADW,Thu,21:12:00,02:39:00,1984
CMH,PHL,Fri,07:16:00,08:50:00,405
ADW,SJC,Thu,16:57:00,23:30:00,2428
RIC,RSW,Fri,17:33:00,20:05:00,801
MEM,PIT,Mon,15:44:00,17:53:00,651
SLC,ADW,Fri,16:52:00,22:05:00,1857
PWM,AUS,Tue,20:56:00,01:45:00,1761
PHL,ORD,Fri,21:43:00,23:56:00,676
BUF,MKE,Tue,20:52:00,22:34:00,463
DFW,EWR,Tue,18:22:00,22:23:00,1370
MCO,SAV,Thu,11:09:00,12:21:00,255
JAX,ANC,Sun,15:48:00,01:27:00,3681
MCO,SAV,Tue,11:03:00,12:04:00,255
ANC,SFO,Mon,11:35:00,17:12:00,2016
AUS,BUF,Sat,09:36:00,13:34:00,1365
JFK,STL,Sun,17:13:00,20:06:00,890
SAT,EWR,Mon,19:54:00,00:18:00,1567
MEM,PWM,Thu,21:28:00,00:57:00,1203
CLT,ADW,Fri,18:53:00,20:15:00,335
SDF,BUF,Mon,18:57:00,20:47:00,493
SAT,STL,Thu,09:29:00,11:57:00,786
LAX,SMF,Sat,16:45:00,18:12:00,373
DFW,EWR,Tue,18:23:00,22:25:00,1370
JAX,ANC,Mon,16:44:00,02:26:00,3681
MSY,TUL,Mon,16:38:00,18:32:00,538
BNA,SAT,Fri,15:42:00,18:16:00,821
MCO,SAV,Mon,11:06:00,12:16:00,255
AUS,BUF,Sun,09:34:00,13:32:00,1365
TUL,PWM,Thu,16:54:00,20:57:00,1443
SEA,PIT,Tue,13:31:00,19:17:00,2120
BOS,ADW,Wed,08:20:00,09:51:00,393
AUS,BUF,Thu,09:42:00,13:38:00,1365
MEM,PIT,Sat,15:41:00,17:44:00,651
DEN,MEM,Sun,15:08:00,17:45:00,871
SLC,ADW,Thu,16:40:00,21:53:00,1857
AUS,MCO,Wed,18:11:00,21:13:00,992
MEM,PWM,Fri,21:33:00,01:09:00,1203
PDX,DEN,Fri,11:34:00,14:33:00,989
MEM,PIT,Fri,15:39:00,17:52:00,651
MCO,SAV,Wed,11:05:00,12:11:00,255
JFK,STL,Thu,18:16:00,21:00:00,890
MSY,SDF,Thu,09:18:00,11:24:00,621
RDU,BOS,Sat,19:48:00,21:57:00,611
MEM,PIT,Sun,15:36:00,17:40:00,651
CMH,FLL,Wed,14:49:00,17:50:00,975
AUS,MCI,Thu,12:52:00,15:01:00,650
LAX,SMF,Mon,16:35:00,17:57:00,373
TPA,CLT,Tue,09:02:00,10:53:00,508
CMH,IAH,Tue,20:46:00,23:43:00,985
SAV,IAH,Sat,21:16:00,23:58:00,849
SAN,SMF,Tue,19:54:00,21:38:00,480
SNA,IND,Fri,15:24:00,20:18:00,1788
IAD,MEM,Thu,06:26:00,08:52:00,741
ONT,OAK,Sun,19:06:00,20:33:00,361
TPA,CLT,Fri,09:05:00,10:54:00,508
CLE,TUL,Fri,19:07:00,21:42:00,836
AUS,BUF,Sun,09:33:00,13:35:00,1365
SAN,SMF,Sun,19:49:00,21:48:00,480
SFO,MSP,Wed,08:26:00,12:50:00,1585
SAT,STL,Mon,09:24:00,12:02:00,786
JFK,STL,Tue,17:09:00,19:57:00,890
SAN,SMF,Wed,19:59:00,21:47:00,480
IND,SAT,Tue,07:16:00,10:39:00,985
TPA,CLT,Tue,09:06:00,10:53:00,508
TUL,PWM,Sat,16:50:00,20:54:00,1443
LAX,SFB,Mon,14:25:00,20:26:00,2210
PDX,DEN,Mon,11:36:00,14:33:00,989
JFK,STL,Fri,17:10:00,19:53:00,890
TPA,BWI,Tue,18:35:00,21:13:00,844
MEM,PWM,Wed,21:37:00,01:05:00,1203
FLL,RDU,Thu,19:02:00,21:16:00,682
PHL,RDU,Sat,18:27:00,19:51:00,337
PDX,LAX,Wed,16:24:00,19:03:00,834
SAV,LAX,Fri,20:21:00,02:13:00,2147
SAT,EWR,Tue,19:51:00,00:20:00,1567
RIC,RSW,Sat,17:36:00,20:03:00,801
SAV,IAH,Wed,21:11:00,23:52:00,849
SNA,IND,Fri,15:34:00,20:27:00,1788
TUL,BOS,Mon,19:31:00,23:35:00,1391
JAX,ANC,Sat,16:49:00,02:36:00,3681
CLT,ADW,Thu,18:56:00,20:14:00,335
SAT,STL,Fri,09:16:00,11:58:00,786
ANC,SFO,Fri,11:39:00,17:18:00,2016
AUS,BUF,Mon,09:43:00,13:42:00,1365
RNO,SLC,Thu,12:55:00,14:31:00,420
CLE,TUL,Fri,19:15:00,21:48:00,836
JAX,BNA,Sat,14:08:00,15:51:00,484
FAI,IAH,Tue,17:08:00,01:49:00,3277
PWM,AUS,Tue,21:52:00,02:45:00,1761
ADW,SEA,Thu,06:25:00,12:42:00,2332
CMH,FLL,Sat,14:52:00,17:51:00,975
SFO,EWR,Sun,19:03:00,02:02:00,2559
FAI,IAH,Mon,16:59:00,01:45:00,3277
PHL,RDU,Wed,18:51:00,20:18:00,337
CVG,ONT,Thu,08:47:00,14:01:00,1850
DEN,MEM,Thu,15:10:00,17:47:00,871
FAI,IAH,Thu,17:01:00,01:49:00,3277
SAT,STL,Fri,09:23:00,11:49:00,786
SEA,CMH,Sun,20:00:00,01:33:00,2011
ADW,STL,Wed,10:53:00,13:11:00,726
TPA,BWI,Thu,18:33:00,21:13:00,844
CLE,TUL,Fri,19:06:00,21:47:00,836
SFO,PBI,Wed,07:49:00,14:43:00,2563
ONT,OAK,Wed,19:06:00,20:25:00,361
TUL,ANC,Sat,14:23:00,22:11:00,2888
SAN,SFO,Tue,12:37:00,14:19:00,446
ANC,SFO,Wed,11:38:00,17:15:00,2016
JFK,BUF,Wed,13:17:00,14:29:00,300
BNA,DEN,Thu,18:12:00,21:08:00,1011
IAD,PIT,Thu,19:52:00,20:52:00,182
SAN,SFO,Sat,12:43:00,14:20:00,446
TUL,PWM,Thu,16:53:00,21:21:00,1443
PVD,ORD,Thu,21:37:00,00:12:00,847
PDX,DEN,Sat,11:41:00,14:38:00,989
RDU,SAT,Sat,15:10:00,18:49:00,1222
SAV,IND,Mon,10:49:00,12:48:00,596
RIC,RSW,Mon,17:30:00,20:05:00,801
LAX,SMF,Sun,16:37:00,17:59:00,373
SAN,SFO,Fri,12:38:00,14:16:00,446
ONT,OAK,Thu,19:25:00,20:49:00,361
MCO,LGA,Fri,18:50:00,21:48:00,951
PBI,IAD,Sun,09:52:00,12:31:00,861
PHL,PIT,Sun,10:46:00,11:58:00,267
PHL,RDU,Sun,18:20:00,19:33:00,337
SAV,MSY,Sat,12:32:00,14:25:00,555
PDX,LAX,Thu,18:33:00,21:11:00,834
FLL,RDU,Sun,19:04:00,21:26:00,682
ONT,OAK,Mon,19:09:00,20:37:00,361
BNA,SAT,Fri,15:40:00,18:10:00,821
SAN,SFO,Tue,12:38:00,14:21:00,446
JAX,ANC,Sat,16:49:00,02:32:00,3681
PWM,MIA,Wed,09:05:00,12:59:00,1355
IAD,PIT,Sat,20:02:00,20:55:00,182
FAI,DCA,Mon,20:19:00,04:55:00,3277
MSY,SDF,Thu,09:15:00,11:15:00,621
PHL,PIT,Thu,10:39:00,11:51:00,267
PWM,MIA,Wed,09:08:00,13:01:00,1355
PVD,PDX,Thu,12:26:00,19:22:00,2529
AUS,BUF,Sun,09:38:00,13:34:00,1365
HNL,RIC,Mon,13:23:00,02:01:00,4838
MEM,PWM,Wed,21:48:00,01:23:00,1203
ADW,MIA,Thu,07:12:00,10:06:00,921
MEM,PWM,Sun,21:28:00,00:49:00,1203
SAN,SFO,Fri,12:33:00,14:15:00,446
LAX,SMF,Tue,16:41:00,18:04:00,373
SAV,LAX,Tue,20:11:00,02:00:00,2147
BUF,MKE,Wed,20:19:00,22:26:00,463
SFO,PBI,Thu,07:49:00,14:49:00,2563
LGA,FAI,Wed,13:46:00,22:26:00,3259
SNA,STL,Fri,09:55:00,14:26:00,1566
IND,SAT,Sun,07:19:00,10:18:00,985
MSY,SEA,Sun,18:31:00,00:17:00,2084
SEA,CMH,Sun,20:07:00,01:38:00,2011
SFO,MSP,Sun,08:26:00,12:49:00,1585
MCO,LGA,Tue,18:45:00,21:35:00,951
HNL,RIC,Sun,13:29:00,02:03:00,4838
PWM,MIA,Mon,09:07:00,13:03:00,1355
MEM,PIT,Thu,15:49:00,18:01:00,651
CVG,MEM,Mon,16:20:00,17:55:00,402
LGA,BWI,Mon,18:02:00,19:02:00,184
PHL,RDU,Fri,18:25:00,19:53:00,337
SAT,STL,Sat,09:24:00,11:52:00,786
CVG,ONT,Mon,08:45:00,13:52:00,1850
PVD,ORD,Sun,21:42:00,00:25:00,847
STL,SJC,Tue,13:33:00,18:14:00,1711
TPA,CLT,Wed,09:10:00,10:54:00,508
SLC,ADW,Wed,16:42:00,21:56:00,1857
MDW,TPA,Thu,11:22:00,14:24:00,998
JFK,DCA,Sat,16:51:00,17:57:00,212
SAN,SFO,Sun,12:32:00,14:12:00,446
PHL,PIT,Mon,10:46:00,11:55:00,267
FAI,SMF,Tue,06:19:00,12:05:00,2092
CVG,ONT,Wed,08:44:00,14:03:00,1850
DTW,SNA,Mon,09:49:00,15:34:00,1956
TUL,PWM,Mon,16:44:00,20:55:00,1443
PWM,MIA,Tue,09:06:00,13:01:00,1355
PDX,DEN,Sat,11:47:00,14:48:00,989
HNL,RIC,Sun,13:23:00,02:05:00,4838
PHX,ADW,Thu,21:16:00,02:40:00,1984
TUL,BOS,Sun,19:35:00,23:53:00,1391
LAX,SFB,Mon,14:34:00,20:36:00,2210
FAI,IAH,Tue,17:01:00,01:38:00,3277
JFK,BUF,Thu,13:21:00,14:42:00,300
HNL,RIC,Fri,13:30:00,02:09:00,4838
SFO,MSP,Mon,08:27:00,12:50:00,1585
RNO,ANC,Mon,19:49:00,01:38:00,1970
MCO,SAV,Wed,11:06:00,12:19:00,255
CLT,ADW,Wed,18:48:00,20:09:00,335
SLC,EWR,Thu,14:54:00,20:22:00,1964
MIA,SNA,Sat,21:13:00,03:25:00,2306
ONT,RIC,Sun,12:44:00,18:57:00,2253
SAN,SFO,Wed,12:36:00,14:16:00,446
SLC,ADW,Sat,17:14:00,22:34:00,1857
IAD,PIT,Mon,19:53:00,20:53:00,182
JAX,ANC,Thu,15:45:00,01:32:00,3681
SAV,LAX,Thu,20:21:00,02:10:00,2147
TPA,BWI,Fri,18:30:00,21:01:00,844
DEN,MEM,Tue,15:07:00,17:53:00,871
FAI,IAH,Sat,17:11:00,01:55:00,3277
TPA,CLT,Mon,09:10:00,10:56:00,508
JAX,ANC,Wed,15:49:00,01:27:00,3681
